objectID,name,address,area,city,country,image_url,mobile_reserve_url,payment_options,phone,postal_code,price,reserve_url,state,_geoloc,food_type,stars_count,reviews_count,neighborhood,phone_number,price_range,dining_style
100660,Seasons 52 - Sacramento,"1689 Arden Way, Suite 1065",Sacramento / Sacramento Valley,Sacramento,US,https://www.opentable.com/img/restimages/100660.jpg,http://mobile.opentable.com/opentable/?restId=100660,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",9169225252,94203,2,http://www.opentable.com/single.aspx?rid=100660,CA,"{""lat""=>38.601402, ""lng""=>-121.427764}",Contemporary American,4.5,1277,Arden Fair,(916) 922-5252,$30 and under,Casual Elegant
45505,Cuvee Bistro,36120 Emerald Coast Parkway,Northwest Florida,Destin,US,https://www.opentable.com/img/restimages/45505.jpg,http://mobile.opentable.com/opentable/?restId=45505,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",8506508900x,32541,2,http://www.opentable.com/single.aspx?rid=45505,FL,"{""lat""=>30.386977, ""lng""=>-86.408636}",American,4.5,681,Destin,(850) 650-8900,$30 and under,Fine Dining
91624,Gallerie Bar & Bistro,401 N. High St,Columbus,Columbus,US,https://www.opentable.com/img/restimages/91624.jpg,http://mobile.opentable.com/opentable/?restId=91624,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",6144845287x,43215,2,http://www.opentable.com/single.aspx?rid=91624,OH,"{""lat""=>39.969592, ""lng""=>-83.002095}",American,4.4,283,Columbus,(614) 484-5287,$30 and under,Casual Elegant
144229,TEN,19 North Broadway,Montana,Billings,US,https://www.opentable.com/img/restimages/144229.jpg,http://mobile.opentable.com/opentable/?restId=144229,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",4068676774x,59102,3,http://www.opentable.com/single.aspx?rid=144229,MT,"{""lat""=>45.78194, ""lng""=>-108.504946}",American,4.2,96,Billings,(406) 867-6774,$31 to $50,Fine Dining
79921,LITM,140 Newark Ave.,New York / Tri-State Area,Jersey City,US,https://www.opentable.com/img/restimages/79921.jpg,http://mobile.opentable.com/opentable/?restId=79921,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",2015365557,07302,2,http://www.opentable.com/single.aspx?rid=79921,NJ,"{""lat""=>40.720388, ""lng""=>-74.043661}",Comfort Food,4.1,33,Jersey City,(201) 536-5557,$30 and under,Casual Dining
52024,Cafe Benedicte,15455 Memorial Drive,Houston,Houston,US,https://www.opentable.com/img/restimages/52024.jpg,http://mobile.opentable.com/opentable/?restId=52024,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",2815586607,77079,2,http://www.opentable.com/single.aspx?rid=52024,TX,"{""lat""=>29.77944, ""lng""=>-95.627996}",American,4.6,634,West Side,(281) 558-6607,$30 and under,Casual Elegant
103723,J. Coco,5203 Leavenworth,Nebraska,Omaha,US,https://www.opentable.com/img/restimages/103723.jpg,http://mobile.opentable.com/opentable/?restId=103723,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",4028842626,68106,2,http://www.opentable.com/single.aspx?rid=103723,NE,"{""lat""=>41.252134, ""lng""=>-95.995527}",Contemporary American,4.5,462,Midtown,(402) 884-2626,$30 and under,Casual Elegant
45850,Smoke Jazz and Supper Club,2751 Broadway,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/45850.jpg,http://mobile.opentable.com/opentable/?restId=45850,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",(212) 864-6662x,10025,3,http://www.opentable.com/single.aspx?rid=45850,NY,"{""lat""=>40.80122, ""lng""=>-73.968013}",Contemporary American,4.4,1487,Upper West Side,(212) 864-6662,$31 to $50,Casual Elegant
13633,Sushi Lounge - Totowa,235 Route 46 West,New York / Tri-State Area,Totowa,US,https://www.opentable.com/img/restimages/13633.jpg,http://mobile.opentable.com/opentable/?restId=13633,"[""AMEX"", ""MasterCard"", ""Visa""]",9738900007,07512,3,http://www.opentable.com/single.aspx?rid=13633,NJ,"{""lat""=>40.89217, ""lng""=>-74.22309}",Sushi,4.4,22,Totowa,(973) 890-0007,$31 to $50,Casual Elegant
150322,Doc Ricketts,124 Columbus Ave,San Francisco Bay Area,San Francisco,US,https://www.opentable.com/img/restimages/150322.jpg,http://mobile.opentable.com/opentable/?restId=150322,"[""AMEX"", ""MasterCard"", ""Visa""]",4156496191x,94133,2,http://www.opentable.com/single.aspx?rid=150322,CA,"{""lat""=>37.796785, ""lng""=>-122.4048}",Contemporary American,4.5,57,North Beach,(415) 649-6191,$30 and under,Casual Dining
45427,PAON Restaurant & Wine Bar,2975 Roosevelt Street,San Diego,Carlsbad,US,https://www.opentable.com/img/restimages/45427.jpg,http://mobile.opentable.com/opentable/?restId=45427,"[""AMEX"", ""MasterCard"", ""Visa""]",7607297377,92008,3,http://www.opentable.com/single.aspx?rid=45427,CA,"{""lat""=>33.160432, ""lng""=>-117.34791}",French,4.7,568,Carlsbad,(760) 729-7377,$31 to $50,Casual Elegant
36919,Second Empire Restaurant and Tavern,330 Hillsborough St.,Raleigh / Durham / Chapel Hill,Raleigh,US,https://www.opentable.com/img/restimages/36919.jpg,http://mobile.opentable.com/opentable/?restId=36919,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",9198293663x,27603,3,http://www.opentable.com/single.aspx?rid=36919,NC,"{""lat""=>35.780739, ""lng""=>-78.644823}",Contemporary American,4.7,1820,Raleigh,(919) 829-3663,$31 to $50,Fine Dining
116212,Big Al's Oyster Bar @ The Orleans,4500 West Tropicana,Las Vegas,Las Vegas,US,https://www.opentable.com/img/restimages/116212.jpg,http://mobile.opentable.com/opentable/?restId=116212,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7023657111,89103,2,http://www.opentable.com/single.aspx?rid=116212,NV,"{""lat""=>36.10631, ""lng""=>-115.201613}",Creole / Cajun / Southern,4.2,37,The Orleans Hotel & Casino,(702) 365-7111,$30 and under,Casual Dining
29170,Chez Panisse Restaurant,1517 Shattuck Avenue,San Francisco Bay Area,Berkeley,US,https://www.opentable.com/img/restimages/29170.jpg,http://mobile.opentable.com/opentable/?restId=29170,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",5105485525x,94709,4,http://www.opentable.com/single.aspx?rid=29170,CA,"{""lat""=>37.879591, ""lng""=>-122.268875}",Californian,4.7,613,Berkeley,(510) 548-5525,$50 and over,Fine Dining
24700,Taverna Kyma,6298 N Federal Highway,Miami / Southeast Florida,Boca Raton,US,https://www.opentable.com/img/restimages/24700.jpg,http://mobile.opentable.com/opentable/?restId=24700,"[""AMEX"", ""MasterCard"", ""Visa""]",5619942828,33487,2,http://www.opentable.com/single.aspx?rid=24700,FL,"{""lat""=>26.40513, ""lng""=>-80.07569}",Greek,3.7,355,Boca Raton,(561) 994-2828,$30 and under,Casual Dining
96460,Vintage 423,8000 Paseo Del Norte,New Mexico,Albuquerque,US,https://www.opentable.com/img/restimages/96460.jpg,http://mobile.opentable.com/opentable/?restId=96460,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",5058211918,87122,3,http://www.opentable.com/single.aspx?rid=96460,NM,"{""lat""=>35.173273, ""lng""=>-106.558585}",American,4.5,198,Albuquerque,(505) 821-1918,$31 to $50,Casual Elegant
1342,Bella Trattoria Italiana,3854 Geary Blvd.,San Francisco Bay Area,San Francisco,US,https://www.opentable.com/img/restimages/1342.jpg,http://mobile.opentable.com/opentable/?restId=1342,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",4152210305,94118,2,http://www.opentable.com/single.aspx?rid=1342,CA,"{""lat""=>37.781337, ""lng""=>-122.460529}",Italian,4.5,922,Richmond District,(415) 221-0305,$30 and under,Casual Dining
124648,Big Fish,620 NE 78 St,Miami / Southeast Florida,Miami,US,https://www.opentable.com/img/restimages/124648.jpg,http://mobile.opentable.com/opentable/?restId=124648,"[""AMEX"", ""MasterCard"", ""Visa""]",3053731770x,33138,3,http://www.opentable.com/single.aspx?rid=124648,FL,"{""lat""=>25.846902, ""lng""=>-80.18403}",Italian,4.1,90,MiMo / Upper East Side,(305) 373-1770,$31 to $50,Fine Dining
22504,Stone Creek - Noblesville,13904 Town Center Blvd.,Indiana,Noblesville,US,https://www.opentable.com/img/restimages/22504.jpg,http://mobile.opentable.com/opentable/?restId=22504,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",3177701170,46060,2,http://www.opentable.com/single.aspx?rid=22504,IN,"{""lat""=>39.993451, ""lng""=>-85.931576}",American,4.5,1535, Noblesville,(317) 770-1170,$30 and under,Casual Dining
76048,Harman's Eat & Drink,2900 E. 2nd Ave,Denver / Colorado,Denver,US,https://www.opentable.com/img/restimages/76048.jpg,http://mobile.opentable.com/opentable/?restId=76048,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",3033887428x,80206,2,http://www.opentable.com/single.aspx?rid=76048,CO,"{""lat""=>39.719405, ""lng""=>-104.953415}",American,4.4,289,Cherry Creek,(303) 388-7428,$30 and under,Casual Dining
64765,Buckhorn Steakhouse,2 Main St.,Sacramento / Sacramento Valley,Winters,US,https://www.opentable.com/img/restimages/64765.jpg,http://mobile.opentable.com/opentable/?restId=64765,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",5307954503,95694,2,http://www.opentable.com/single.aspx?rid=64765,CA,"{""lat""=>38.521696, ""lng""=>-121.968949}",Steakhouse,4.4,1175,Winters,(530) 795-4503,$30 and under,Casual Elegant
102391,Iaria's Italian Restaurant,317 S College Ave,Indiana,Indianapolis,US,https://www.opentable.com/img/restimages/102391.jpg,http://mobile.opentable.com/opentable/?restId=102391,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",3176387706,46202,2,http://www.opentable.com/single.aspx?rid=102391,IN,"{""lat""=>39.76205, ""lng""=>-86.145725}",Italian,4.5,338,Downtown Indy,(317) 638-7706,$30 and under,Casual Dining
109903,GenuWine Tasting Room,6503 FM 1488,Houston,Magnolia,US,https://www.opentable.com/img/restimages/109903.jpg,http://mobile.opentable.com/opentable/?restId=109903,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",8329342675x,77354,2,http://www.opentable.com/single.aspx?rid=109903,TX,"{""lat""=>30.22224, ""lng""=>-95.564464}",Wine Bar,4.6,47,The Woodlands,(832) 934-2675,$30 and under,Casual Dining
65122,The Clinton House,2 West Main Street,New York / Tri-State Area,Clinton,US,https://www.opentable.com/img/restimages/65122.jpg,http://mobile.opentable.com/opentable/?restId=65122,"[""AMEX"", ""MasterCard"", ""Visa""]",9087309300,08809,3,http://www.opentable.com/single.aspx?rid=65122,NJ,"{""lat""=>40.635103, ""lng""=>-74.912559}",Continental,4.6,499,Clinton,(908) 730-9300,$31 to $50,Casual Dining
110881,RA Sushi Bar Restaurant - Tucson,2905 East Skyline Dr,Phoenix / Arizona,Tucson,US,https://www.opentable.com/img/restimages/110881.jpg,http://mobile.opentable.com/opentable/?restId=110881,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",5206153970x,85718,2,http://www.opentable.com/single.aspx?rid=110881,AZ,"{""lat""=>32.323088, ""lng""=>-110.929479}",Japanese,4.3,75,Tucson,(520) 615-3970,$30 and under,Casual Dining
11434,Tien - Traditional Asian Dining,850 Bayview Ave,Mississippi,Biloxi,US,https://www.opentable.com/img/restimages/11434.jpg,http://mobile.opentable.com/opentable/?restId=11434,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",2285238688x,39530,2,http://www.opentable.com/single.aspx?rid=11434,MS,"{""lat""=>30.411638, ""lng""=>-88.890874}",Asian,4.3,316,Biloxi,(228) 523-8688,$30 and under,Casual Elegant
31837,Appaloosa Grill,535 16th St.,Denver / Colorado,Denver,US,https://www.opentable.com/img/restimages/31837.jpg,http://mobile.opentable.com/opentable/?restId=31837,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",7209321700,80202,2,http://www.opentable.com/single.aspx?rid=31837,CO,"{""lat""=>39.744218, ""lng""=>-104.990801}",American,4.2,434,Downtown / LoDo,(720) 932-1700,$30 and under,Casual Dining
59893,Southern Hospitality - Hell's Kitchen,645 9th Avenue,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/59893.jpg,http://mobile.opentable.com/opentable/?restId=59893,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",2122651000,10036,2,http://www.opentable.com/single.aspx?rid=59893,NY,"{""lat""=>40.760682, ""lng""=>-73.990651}",Barbecue,4.1,1052,Hell's Kitchen,(212) 265-1000,$30 and under,Casual Dining
4001,Moss Beach Distillery,140 Beach Way,San Francisco Bay Area,Moss Beach,US,https://www.opentable.com/img/restimages/4001.jpg,http://mobile.opentable.com/opentable/?restId=4001,"[""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",6507285595x,94038,2,http://www.opentable.com/single.aspx?rid=4001,CA,"{""lat""=>37.517791, ""lng""=>-122.512854}",Seafood,4.3,1029,Half Moon Bay,(650) 728-5595,$30 and under,Casual Elegant
145423,City Fire,610 12th Avenue S.,Nashville,Nashville,US,https://www.opentable.com/img/restimages/145423.jpg,http://mobile.opentable.com/opentable/?restId=145423,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",6154019103x,37203,2,http://www.opentable.com/single.aspx?rid=145423,TN,"{""lat""=>36.151531, ""lng""=>-86.784256}",American,4.2,319,The Gulch,(615) 401-9103,$30 and under,Casual Elegant
57415,SO Restaurant,3610 Kavanaugh Boulevard,Little Rock,Little Rock,US,https://www.opentable.com/img/restimages/57415.jpg,http://mobile.opentable.com/opentable/?restId=57415,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",5016631464x,72205,3,http://www.opentable.com/single.aspx?rid=57415,AR,"{""lat""=>34.762575, ""lng""=>-92.331129}",Contemporary American,4.3,191,Little Rock,(501) 663-1464,$31 to $50,Casual Elegant
71443,By Word Of Mouth,77 Aspen Leaf Dr,Montana,Big Sky,US,https://www.opentable.com/img/restimages/71443.jpg,http://mobile.opentable.com/opentable/?restId=71443,"[""AMEX"", ""MasterCard"", ""Visa""]",4069952992,59716,2,http://www.opentable.com/single.aspx?rid=71443,MT,"{""lat""=>45.25892, ""lng""=>-111.313187}",American,4.0,35,Big Sky,(406) 995-2992,$30 and under,Casual Dining
93598,Pink Taco @ Hard Rock Hotel & Casino,4455 Paradise Road,Las Vegas,Las Vegas,US,https://www.opentable.com/img/restimages/93598.jpg,http://mobile.opentable.com/opentable/?restId=93598,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7026935525,89169,2,http://www.opentable.com/single.aspx?rid=93598,NV,"{""lat""=>36.10901, ""lng""=>-115.153851}",Mexican / Southwestern,4.2,231,Hard Rock Hotel,(702) 693-5525,$30 and under,Casual Dining
6343,18 Seaboard,18 Seaboard,Raleigh / Durham / Chapel Hill,Raleigh,US,https://www.opentable.com/img/restimages/6343.jpg,http://mobile.opentable.com/opentable/?restId=6343,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",9198614318,27604,2,http://www.opentable.com/single.aspx?rid=6343,NC,"{""lat""=>35.788832, ""lng""=>-78.638817}",Contemporary American,4.5,3214,Raleigh,(919) 861-4318,$30 and under,Casual Elegant
85582,Gaetano's,3760 Tejon Street,Denver / Colorado,Denver,US,https://www.opentable.com/img/restimages/85582.jpg,http://mobile.opentable.com/opentable/?restId=85582,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",3034559852,80211-2926,2,http://www.opentable.com/single.aspx?rid=85582,CO,"{""lat""=>39.769176, ""lng""=>-105.011091}",Italian,4.3,461,Highlands,(303) 455-9852,$30 and under,Casual Dining
101971,Carlos' Bistro,1025 S 21st St,Denver / Colorado,Colorado Springs,US,https://www.opentable.com/img/restimages/101971.jpg,http://mobile.opentable.com/opentable/?restId=101971,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7194712905,80904-3705,4,http://www.opentable.com/single.aspx?rid=101971,CO,"{""lat""=>38.838322, ""lng""=>-104.858596}",Continental,4.8,445,Colorado Springs,(719) 471-2905,$50 and over,Fine Dining
144973,Strano! Sicilian Kitchen & Bar,948 South Cooper St,Memphis,Memphis,US,https://www.opentable.com/img/restimages/144973.jpg,http://mobile.opentable.com/opentable/?restId=144973,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",9012758986x,38104,2,http://www.opentable.com/single.aspx?rid=144973,TN,"{""lat""=>35.119804, ""lng""=>-89.991034}",Sicilian,4.3,195,Memphis,(901) 275-8986,$30 and under,Fine Dining
115558,Picasso on Paseo,3009 Paseo Dr,Oklahoma City,Oklahoma City,US,https://www.opentable.com/img/restimages/115558.jpg,http://mobile.opentable.com/opentable/?restId=115558,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",4056022002,73103,2,http://www.opentable.com/single.aspx?rid=115558,OK,"{""lat""=>35.499964, ""lng""=>-97.523427}",Contemporary American,4.6,236,Oklahoma City,(405) 602-2002,$30 and under,Casual Dining
85756,Butera's Restaurant of Woodbury,7903 Jericho Turnkpike,New York / Tri-State Area,Woodbury,US,https://www.opentable.com/img/restimages/85756.jpg,http://mobile.opentable.com/opentable/?restId=85756,"[""AMEX"", ""MasterCard"", ""Visa""]",5164963633,11797,2,http://www.opentable.com/single.aspx?rid=85756,NY,"{""lat""=>40.814403, ""lng""=>-73.4772}",Italian,4.2,194,Woodbury,(516) 496-3633,$30 and under,Casual Dining
138967,Naked City Pizza,4608 Paradise Road,Las Vegas,Las Vegas,US,https://www.opentable.com/img/restimages/138967.jpg,http://mobile.opentable.com/opentable/?restId=138967,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7027222241,89169,2,http://www.opentable.com/single.aspx?rid=138967,NV,"{""lat""=>36.105948, ""lng""=>-115.150966}",Italian,3.9,26,Paradise,(702) 722-2241,$30 and under,Casual Dining
10423,Park Avenue Grill - Skirvin Hilton,1 Park Avenue,Oklahoma City,Oklahoma City,US,https://www.opentable.com/img/restimages/10423.jpg,http://mobile.opentable.com/opentable/?restId=10423,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",4057028444x,73102,2,http://www.opentable.com/single.aspx?rid=10423,OK,"{""lat""=>35.46872, ""lng""=>-97.51384}",Contemporary American,3.9,506,Oklahoma City,(405) 702-8444,$30 and under,Casual Elegant
26836,Trecento Quindici Decano,315 East Dean Street,Denver / Colorado,Aspen,US,https://www.opentable.com/img/restimages/26836.jpg,http://mobile.opentable.com/opentable/?restId=26836,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",9704299644,81611,2,http://www.opentable.com/single.aspx?rid=26836,CO,"{""lat""=>39.18664, ""lng""=>-106.821218}",Italian,3.3,73,Aspen,(970) 429-9644,$30 and under,Casual Elegant
48328,Greekfest,1940 E. Camelback Rd.,Phoenix / Arizona,Phoenix,US,https://www.opentable.com/img/restimages/48328.jpg,http://mobile.opentable.com/opentable/?restId=48328,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",6022652990,85016,2,http://www.opentable.com/single.aspx?rid=48328,AZ,"{""lat""=>33.510225, ""lng""=>-112.0394}",Greek,4.3,120,Phoenix,(602) 265-2990,$30 and under,Casual Dining
108676,Arugula Ristorante,2785 Iris Ave,Denver / Colorado,Boulder,US,https://www.opentable.com/img/restimages/108676.jpg,http://mobile.opentable.com/opentable/?restId=108676,"[""AMEX"", ""MasterCard"", ""Visa""]",3034435100,80304,2,http://www.opentable.com/single.aspx?rid=108676,CO,"{""lat""=>40.036549, ""lng""=>-105.258887}",Italian,4.4,348,Boulder,(303) 443-5100,$30 and under,Casual Elegant
82828,De Novo,201 S. High St.,Columbus,Columbus,US,https://www.opentable.com/img/restimages/82828.jpg,http://mobile.opentable.com/opentable/?restId=82828,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",6142228830x,43215,2,http://www.opentable.com/single.aspx?rid=82828,OH,"{""lat""=>39.957982, ""lng""=>-82.999844}",Contemporary American,4.4,512,Columbus,(614) 222-8830,$30 and under,Casual Elegant
99847,Applausi,199 Soundbeach Avenue,New York / Tri-State Area,Old Greenwich,US,https://www.opentable.com/img/restimages/99847.jpg,http://mobile.opentable.com/opentable/?restId=99847,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",2036374447,06870,3,http://www.opentable.com/single.aspx?rid=99847,CT,"{""lat""=>41.031963, ""lng""=>-73.568474}",Italian,4.4,99,Old Greenwich,(203) 637-4447,$31 to $50,Casual Elegant
